"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"36-Teresita to Forest Hill Station Weekday",,,,,,,,,,,,,,,,,,,,,
"Geneva Balboa Bart Station NE-MB/BZ","223","0","225","69","0","69","48","0","48","21","0","21","64","0","64","14","0","14","7","0","9"
"Geneva Ave&Howth St E-NS/BZ","14","2","237","5","1","73","5","0","53","3","1","23","0","0","64","1","0","15","0","0","9"
"City College Bookstore SE-NS/BZ","36","18","255","18","5","86","5","7","51","8","1","30","5","5","64","0","0","15","0","0","9"
"City College Phelan Campus SE-NS","4","22","237","1","12","75","0","4","47","2","1","31","1","5","60","0","0","15","0","0","9"
"Phelan Ave&Judson Ave SE-NS/BZ","15","28","224","1","10","66","3","9","41","9","1","39","1","6","55","1","2","14","0","0","9"
"Judson Ave&Gennessee St SW-NS","11","17","218","1","6","61","7","2","46","2","0","41","1","8","48","0","1","13","0","0","9"
"Foerster St&Judson Ave NE-FS/BZ","5","11","212","0","2","59","0","2","44","1","1","41","0","5","43","2","0","15","2","1","10"
"Foerster St&Flood Ave SE-NS","3","11","204","1","8","52","0","0","44","1","0","42","1","3","41","0","0","15","0","0","10"
"Foerster St&Monterey Blvd SE-NS","29","27","206","3","5","50","11","4","51","9","3","48","2","8","35","1","5","11","3","2","11"
"Foerster St&Mangels Ave SE-NS","7","5","208","0","0","50","1","0","52","3","2","49","0","0","35","1","0","12","2","3","10"
"Foerster St&Teresita Blvd SE-NS","6","13","201","0","0","50","3","2","53","2","1","50","1","10","26","0","0","12","0","0","10"
"900 Teresita Blvd SW-NS/BZ","0","3","198","0","1","49","0","0","53","0","2","48","0","0","26","0","0","12","0","0","10"
"Teresita Blvd&Stillings Ave SE-NS","3","13","188","2","1","50","1","5","49","0","3","45","0","2","24","0","2","10","0","0","10"
"Teresita Blvd&Foerster St SE-NS","1","8","181","1","0","51","0","0","49","0","2","43","0","4","20","0","0","10","0","2","8"
"636 Teresita Blvd SE-NS","1","6","176","0","4","47","1","0","50","0","1","42","0","1","19","0","0","10","0","0","8"
"Teresita Blvd&Marietta Dr NE-FS","3","7","172","1","1","47","1","1","50","1","2","41","0","1","18","0","1","9","0","1","7"
"Teresita Blvd&El Sereno Ct SE-NS","8","0","180","2","0","49","1","0","51","0","0","41","1","0","19","2","0","11","2","0","9"
"Teresita Blvd&Gaviota Way NE-NS","1","2","179","1","1","49","0","1","50","0","0","41","0","0","19","0","0","11","0","0","9"
"Reposa Way&Teresita Blvd N-FS","5","3","174","2","0","51","1","0","51","0","2","39","2","0","21","0","1","8","0","0","4"
"Reposa Way&Myra Way N-NS","4","4","174","2","0","53","1","0","52","0","4","35","0","0","21","0","0","8","1","0","5"
"Myra Way&Omar Way SW-FS","3","8","169","0","3","50","2","3","51","0","2","33","1","0","22","0","0","8","0","0","5"
"555 Myra Way SW-FS","3","0","172","1","0","51","0","0","51","0","0","33","0","0","22","0","0","8","2","0","7"
"Myra Way&Molimo Dr NE-NS","6","2","176","2","0","53","2","1","52","1","0","34","0","1","21","0","0","8","1","0","8"
"Myra Way&Dalewood Way N-NS/BZ","6","16","166","3","4","52","3","2","53","0","4","30","0","4","17","0","2","6","0","0","8"
"Myra Way&Molimo Dr SW-NS","6","2","170","0","1","51","1","0","54","3","0","33","2","1","18","0","0","6","0","0","8"
"555 Myra Way NE-FS","4","1","173","2","0","53","2","0","56","0","0","33","0","0","18","0","1","5","0","0","8"
"Myra Way&Omar Way SE-NS","3","0","176","2","0","55","0","0","56","0","0","33","1","0","19","0","0","5","0","0","8"
"Myra Way&Reposa Way SE-NS/FL","5","0","181","2","0","57","1","0","57","0","0","33","0","0","19","0","0","5","2","0","10"
"Teresita Blvd&Reposa Way N-FS","4","3","189","2","0","59","0","0","57","2","0","35","0","1","18","0","1","6","0","1","14"
"Teresita Blvd&Isola Way E-MB","5","0","194","4","0","63","0","0","57","0","0","35","1","0","19","0","0","6","0","0","14"
"Teresita Blvd&Marietta Dr SE-NS","4","5","193","2","2","63","0","3","54","0","0","35","1","0","20","1","0","7","0","0","14"
"Teresita Blvd&Fowler Ave E-MB","2","1","194","2","0","65","0","1","53","0","0","35","0","0","20","0","0","7","0","0","14"
"Teresita Blvd&Portola Dr E-NS","12","18","188","3","3","65","3","7","49","5","5","35","1","2","19","0","1","6","0","0","14"
"Woodside Ave&Portola Dr N-FS/BZ","15","5","198","3","2","66","4","2","51","5","1","39","3","0","22","0","0","6","0","0","14"
"Woodside Ave&Ulloa St NE-NS","5","1","202","0","0","66","1","0","52","0","0","39","4","1","25","0","0","6","0","0","14"
"Woodside Ave&Hernandez Ave NE-NS/BZ","14","1","215","5","0","71","5","1","56","2","0","41","0","0","25","2","0","8","0","0","14"
"Laguna Honda Blvd&Dewey Blvd E-NS","6","2","219","1","0","72","2","1","57","3","1","43","0","0","25","0","0","8","0","0","14"
"Forest Hill Station NE-FS","115","116","218","7","33","46","20","39","38","29","18","54","47","14","58","9","4","13","3","8","9"
"Laguna Honda Blvd&Clarendon E-MB","21","22","217","4","13","37","3","3","38","4","4","54","3","1","60","6","1","18","1","0","10"
"Clarendon Ave&Clarendon Woods SE-FS","3","3","217","1","0","38","0","0","38","0","0","54","2","2","60","0","1","17","0","0","10"
"Clarendon Ave&Olympia Way N-FS","0","9","208","0","2","36","0","2","36","0","1","53","0","3","57","0","1","16","0","0","10"
"Clarendon Ave&Galewood Circle E-MB","4","4","208","2","1","37","0","0","36","2","2","53","0","1","56","0","0","16","0","0","10"
"Clarendon Ave&Panorama Dr S-NS","1","8","201","0","2","35","1","0","37","0","4","49","0","2","54","0","0","16","0","0","10"
"Panorama Dr&Dellbrook Ave S-NS","1","13","189","0","0","35","1","3","35","0","5","44","0","5","49","0","0","16","0","0","10"
"Marview Way&Panorama Dr S-FS","15","29","175","6","1","40","4","5","34","2","10","36","3","10","42","0","3","13","0","0","10"
"Skyview Way&Aquavista Way NW-NS","7","12","170","4","1","43","1","2","33","0","2","34","1","2","41","0","5","8","1","0","11"
"Skyview Way&Glenview Dr NW-NS","0","1","169","0","1","42","0","0","33","0","0","34","0","0","41","0","0","8","0","0","11"
"Skyview Way&City View Way NW-NS","4","4","169","2","0","44","0","1","32","0","1","33","1","1","41","1","1","8","0","0","11"
"City View Way&Knollview Way NW-FS","1","3","167","1","2","43","0","0","32","0","1","32","0","0","41","0","0","8","0","0","11"
"Panorama Dr&Starview Way SE-NS","3","7","163","1","0","44","2","1","33","0","0","32","0","6","35","0","0","8","0","0","11"
"Olympia Way&Panorama Dr NW-FS","1","6","158","1","0","45","0","0","33","0","2","30","0","4","31","0","0","8","0","0","11"
"Olympia Way&Dellbrook Ave NW-FS","2","3","157","1","0","46","1","2","32","0","1","29","0","0","31","0","0","8","0","0","11"
"Olympia Way&Dellbrook Ave N-MI","3","1","159","0","0","46","2","0","34","0","0","29","0","1","30","0","0","8","1","0","12"
"Olympia Way&Clarendon Ave NE-NS","6","2","163","3","1","48","1","0","35","1","0","30","0","1","29","0","0","8","1","0","13"
"Clarendon Ave&Olympia Way N-FS","0","0","163","0","0","48","0","0","35","0","0","30","0","0","29","0","0","8","0","0","13"
"Clarendon Ave&Galewood Circle E-MB","5","0","168","1","0","49","0","0","35","3","0","33","1","0","30","0","0","8","0","0","13"
"Clarendon Ave&Panorama Dr S-NS","12","0","180","8","0","57","2","0","37","0","0","33","2","0","32","0","0","8","0","0","13"
"Oakpark Dr&Forest Knolls Dr NE-NS","4","0","184","1","0","58","0","0","37","1","0","34","1","0","33","1","0","9","0","0","13"
"Warren Dr&Oakpark Dr SW-FS","3","8","179","1","1","58","1","3","35","1","1","34","0","3","30","0","0","9","0","0","13"
"117 Warren Dr N-MB","1","7","173","0","1","57","1","0","36","0","3","31","0","2","28","0","1","8","0","0","13"
"Warren Dr&Christopher Dr E-NS","1","8","166","0","0","57","0","0","36","1","5","27","0","2","26","0","1","7","0","0","13"
"Warren Dr&Devonshire Way E-NS/AB","7","10","163","6","2","61","1","2","35","0","1","26","0","4","22","0","0","7","0","1","12"
"345 Warren Dr E-MB","2","9","156","0","0","61","1","0","36","0","3","23","1","5","18","0","1","6","0","0","12"
"400 Warren Dr E-MB/AB","2","4","154","2","0","63","0","0","36","0","2","21","0","2","16","0","0","6","0","0","12"
"455 Warren Dr E-MB","0","3","151","0","0","63","0","1","35","0","0","21","0","1","15","0","1","5","0","0","12"
"Warren Dr&Locksley Ave NE-NS","0","8","143","0","2","61","0","1","34","0","1","20","0","4","11","0","0","5","0","0","12"
"7th Ave&Lawton St SW-FS/FL","9","9","143","4","1","64","3","3","34","2","2","20","0","0","11","0","2","3","0","1","11"
"1697 7th Ave SW-FS","4","0","147","3","0","67","1","0","35","0","0","20","0","0","11","0","0","3","0","0","11"
"Laguna Honda Blvd&Noriega St SW-FS","8","2","153","5","0","72","1","1","35","0","0","20","2","0","13","0","0","3","0","1","10"
"Laguna Honda Blvd&Clarendon Ave-SW","5","1","157","2","0","74","2","0","37","1","0","21","0","0","13","0","1","2","0","0","10"
"Forest Hill Station NW-NS","0","132","25","0","59","15","0","31","6","0","20","1","0","12","1","0","2","0","0","8","2"
"Total Passenger Boardings ","732","709",,"210","195",,"164","158",,"130","129",,"157","156",,"42","42",,"29","29",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,

